speaker,word,n,total,tf,idf,tf_idf
HICKENLOOPER,secure,3,1607,0.006147540983606557,2.302585092994046,0.014155236227422412
HICKENLOOPER,expanded,2,1607,0.004098360655737705,2.995732273553991,0.01227759128505734
HICKENLOOPER,ferguson,2,1607,0.004098360655737705,2.995732273553991,0.01227759128505734
HICKENLOOPER,humanitarian,2,1607,0.004098360655737705,2.302585092994046,0.009436824151614943
HICKENLOOPER,kid,2,1607,0.004098360655737705,2.302585092994046,0.009436824151614943
INSLEE,proud,10,1153,0.0273972602739726,1.3862943611198906,0.037980667427942205
INSLEE,governor,4,1153,0.010958904109589041,1.3862943611198906,0.015192266971176883
INSLEE,judgment,4,1153,0.010958904109589041,1.8971199848858813,0.020790355998749385
INSLEE,clean,3,1153,0.00821917808219178,1.3862943611198906,0.011394200228382662
INSLEE,fossil,3,1153,0.00821917808219178,1.3862943611198906,0.011394200228382662
INSLEE,fuel,3,1153,0.00821917808219178,1.3862943611198906,0.011394200228382662
INSLEE,mental,3,1153,0.00821917808219178,1.3862943611198906,0.011394200228382662
INSLEE,offer,3,1153,0.00821917808219178,1.8971199848858813,0.015592766999062037
INSLEE,priority,3,1153,0.00821917808219178,2.302585092994046,0.018925356928718183
INSLEE,suggest,3,1153,0.00821917808219178,2.302585092994046,0.018925356928718183
KLOBUCHAR,won,5,2102,0.008389261744966443,1.2039728043259361,0.010100442989311545
KLOBUCHAR,died,4,2102,0.006711409395973154,2.302585092994046,0.015453591228147958
KLOBUCHAR,nra,4,2102,0.006711409395973154,1.3862943611198906,0.009303989000804634
KLOBUCHAR,african,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,agreement,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,doctrine,3,2102,0.0050335570469798654,2.995732273553991,0.015079189296412705
KLOBUCHAR,infrastructure,3,2102,0.0050335570469798654,1.8971199848858813,0.009549261668888663
KLOBUCHAR,integrity,3,2102,0.0050335570469798654,2.995732273553991,0.015079189296412705
KLOBUCHAR,literally,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,neighborhood,3,2102,0.0050335570469798654,1.8971199848858813,0.009549261668888663
O'ROURKE,texas,7,1957,0.01002865329512894,2.302585092994046,0.023091827580169515
O'ROURKE,challenge,5,1957,0.0071633237822349575,1.2039728043259361,0.008624447022392094
O'ROURKE,meet,4,1957,0.0057306590257879654,1.6094379124341003,0.009223139899335818
O'ROURKE,enrolled,3,1957,0.004297994269340974,2.995732273553991,0.012875640144214861
O'ROURKE,v.a,3,1957,0.004297994269340974,2.995732273553991,0.012875640144214861
O'ROURKE,votes,3,1957,0.004297994269340974,2.302585092994046,0.009896497534358364
O'ROURKE,winning,3,1957,0.004297994269340974,1.8971199848858813,0.008153810823291753
O'ROURKE,county,2,1957,0.0028653295128939827,2.995732273553991,0.00858376009614324
O'ROURKE,criminally,2,1957,0.0028653295128939827,2.995732273553991,0.00858376009614324
O'ROURKE,divided,2,1957,0.0028653295128939827,2.995732273553991,0.00858376009614324
RYAN,china,9,1793,0.015734265734265736,0.9162907318741551,0.014417161865152791
RYAN,left,7,1793,0.012237762237762238,1.3862943611198906,0.016965140782935723
RYAN,manufacturing,6,1793,0.01048951048951049,1.6094379124341003,0.01688221586469336
RYAN,market,5,1793,0.008741258741258742,1.8971199848858813,0.016583216651100362
RYAN,agriculture,4,1793,0.006993006993006993,2.995732273553991,0.020949176738139796
RYAN,captured,4,1793,0.006993006993006993,2.302585092994046,0.01610199365730102
RYAN,chief,4,1793,0.006993006993006993,2.995732273553991,0.020949176738139796
RYAN,electric,4,1793,0.006993006993006993,2.995732273553991,0.020949176738139796
RYAN,solar,4,1793,0.006993006993006993,2.302585092994046,0.01610199365730102
RYAN,dominate,3,1793,0.005244755244755245,2.995732273553991,0.01571188255360485
SANDERS,industry,11,2730,0.011727078891257996,1.3862943611198906,0.01625718333935906
SANDERS,fossil,6,2730,0.006396588486140725,1.3862943611198906,0.008867554548741304
SANDERS,fuel,6,2730,0.006396588486140725,1.3862943611198906,0.008867554548741304
SANDERS,canada,5,2730,0.005330490405117271,2.995732273553991,0.015968722140479695
SANDERS,income,5,2730,0.005330490405117271,1.3862943611198906,0.007389628790617753
SANDERS,street,5,2730,0.005330490405117271,1.6094379124341003,0.008579093349861941
SANDERS,transform,5,2730,0.005330490405117271,2.302585092994046,0.01227390774517082
SANDERS,vision,5,2730,0.005330490405117271,1.3862943611198906,0.007389628790617753
SANDERS,billions,4,2730,0.0042643923240938165,2.302585092994046,0.009819126196136656
SANDERS,helped,4,2730,0.0042643923240938165,1.6094379124341003,0.0068632746798895534
WARREN,fight,13,2932,0.014508928571428572,0.5978370007556204,0.008673974341320386
WARREN,nuclear,7,2932,0.0078125,1.3862943611198906,0.010830424696249145
WARREN,chance,6,2932,0.006696428571428571,1.0498221244986776,0.007030058869410787
WARREN,giant,6,2932,0.006696428571428571,2.302585092994046,0.015419096604870843
WARREN,deals,5,2932,0.005580357142857143,1.3862943611198906,0.0077360176401779605
WARREN,ady,4,2932,0.004464285714285714,2.995732273553991,0.013373804792651744
WARREN,cents,4,2932,0.004464285714285714,1.6094379124341003,0.007184990680509376
WARREN,military,4,2932,0.004464285714285714,1.6094379124341003,0.007184990680509376
WARREN,risk,4,2932,0.004464285714285714,1.8971199848858813,0.00846928564681197
WARREN,billionaires,3,2932,0.0033482142857142855,2.302585092994046,0.007709548302435421
WILLIAMSON,billion,9,1760,0.016483516483516484,1.2039728043259361,0.019845705565812135
WILLIAMSON,policies,7,1760,0.01282051282051282,1.0498221244986776,0.013459258006393303
WILLIAMSON,concern,5,1760,0.009157509157509158,1.6094379124341003,0.014738442421557696
WILLIAMSON,flint,5,1760,0.009157509157509158,1.6094379124341003,0.014738442421557696
WILLIAMSON,politics,5,1760,0.009157509157509158,1.3862943611198906,0.012695003306958705
WILLIAMSON,injustice,4,1760,0.007326007326007326,2.995732273553991,0.02194675658281312
WILLIAMSON,deep,3,1760,0.005494505494505495,2.302585092994046,0.01265156644502223
WILLIAMSON,hatred,3,1760,0.005494505494505495,2.995732273553991,0.01646006743710984
WILLIAMSON,heal,3,1760,0.005494505494505495,2.302585092994046,0.01265156644502223
WILLIAMSON,mistakes,3,1760,0.005494505494505495,2.995732273553991,0.01646006743710984
YANG,month,6,1260,0.014705882352941176,1.8971199848858813,0.027898823307145312
YANG,women,6,1260,0.014705882352941176,1.0498221244986776,0.015438560654392319
YANG,harder,4,1260,0.00980392156862745,1.3862943611198906,0.013591121187449907
YANG,story,4,1260,0.00980392156862745,1.6094379124341003,0.015778803063079414
YANG,wall,4,1260,0.00980392156862745,1.6094379124341003,0.015778803063079414
YANG,agreement,3,1260,0.007352941176470588,1.6094379124341003,0.011834102297309562
YANG,iran,3,1260,0.007352941176470588,1.6094379124341003,0.011834102297309562
YANG,automated,2,1260,0.004901960784313725,2.995732273553991,0.01468496212526466
YANG,automation,2,1260,0.004901960784313725,2.995732273553991,0.01468496212526466
YANG,benefits,2,1260,0.004901960784313725,2.995732273553991,0.01468496212526466
