speaker,word,n,total,tf,idf,tf_idf
DELANEY,sector,5,1925,0.007082152974504249,1.6094379124341003,0.011398285498825073
DELANEY,individuals,4,1925,0.0056657223796034,1.6094379124341003,0.00911862839906006
DELANEY,isolate,4,1925,0.0056657223796034,2.302585092994046,0.01304580789231754
DELANEY,net,4,1925,0.0056657223796034,2.302585092994046,0.01304580789231754
DELANEY,extreme,3,1925,0.00424929178470255,1.6094379124341003,0.006838971299295045
HICKENLOOPER,created,4,1607,0.00819672131147541,1.2039728043259361,0.009868629543655215
HICKENLOOPER,colorado,3,1607,0.006147540983606557,2.302585092994046,0.014155236227422412
HICKENLOOPER,international,3,1607,0.006147540983606557,1.6094379124341003,0.009894085527258813
HICKENLOOPER,mayor,3,1607,0.006147540983606557,1.2039728043259361,0.00740147215774141
HICKENLOOPER,progress,3,1607,0.006147540983606557,1.2039728043259361,0.00740147215774141
HICKENLOOPER,secure,3,1607,0.006147540983606557,2.302585092994046,0.014155236227422412
HICKENLOOPER,share,3,1607,0.006147540983606557,1.6094379124341003,0.009894085527258813
HICKENLOOPER,expanded,2,1607,0.004098360655737705,2.302585092994046,0.009436824151614943
HICKENLOOPER,facing,2,1607,0.004098360655737705,2.302585092994046,0.009436824151614943
HICKENLOOPER,ferguson,2,1607,0.004098360655737705,2.302585092994046,0.009436824151614943
KLOBUCHAR,won,5,2102,0.008389261744966443,1.2039728043259361,0.010100442989311545
KLOBUCHAR,died,4,2102,0.006711409395973154,2.302585092994046,0.015453591228147958
KLOBUCHAR,issues,4,2102,0.006711409395973154,1.2039728043259361,0.008080354391449236
KLOBUCHAR,doctrine,3,2102,0.0050335570469798654,2.302585092994046,0.01159019342111097
KLOBUCHAR,infrastructure,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,integrity,3,2102,0.0050335570469798654,2.302585092994046,0.01159019342111097
KLOBUCHAR,literally,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,neighborhood,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,opportunity,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
KLOBUCHAR,tv,3,2102,0.0050335570469798654,1.6094379124341003,0.008101197545809229
O'ROURKE,texas,7,1957,0.01002865329512894,2.302585092994046,0.023091827580169515
O'ROURKE,challenge,5,1957,0.0071633237822349575,1.6094379124341003,0.011528924874169774
O'ROURKE,enrolled,3,1957,0.004297994269340974,2.302585092994046,0.009896497534358364
O'ROURKE,ensure,3,1957,0.004297994269340974,2.302585092994046,0.009896497534358364
O'ROURKE,fear,3,1957,0.004297994269340974,1.6094379124341003,0.006917354924501864
O'ROURKE,v.a,3,1957,0.004297994269340974,2.302585092994046,0.009896497534358364
O'ROURKE,votes,3,1957,0.004297994269340974,2.302585092994046,0.009896497534358364
O'ROURKE,consequences,2,1957,0.0028653295128939827,2.302585092994046,0.006597665022905576
O'ROURKE,county,2,1957,0.0028653295128939827,2.302585092994046,0.006597665022905576
O'ROURKE,criminally,2,1957,0.0028653295128939827,2.302585092994046,0.006597665022905576
RYAN,healthcare,10,1793,0.017482517482517484,0.9162907318741551,0.016019068739058655
RYAN,left,7,1793,0.012237762237762238,0.9162907318741551,0.011213348117341058
RYAN,manufacturing,6,1793,0.01048951048951049,1.2039728043259361,0.012629085360062268
RYAN,agriculture,4,1793,0.006993006993006993,2.302585092994046,0.01610199365730102
RYAN,captured,4,1793,0.006993006993006993,1.6094379124341003,0.01125481057646224
RYAN,chief,4,1793,0.006993006993006993,2.302585092994046,0.01610199365730102
RYAN,coming,4,1793,0.006993006993006993,1.6094379124341003,0.01125481057646224
RYAN,electric,4,1793,0.006993006993006993,2.302585092994046,0.01610199365730102
RYAN,officer,4,1793,0.006993006993006993,2.302585092994046,0.01610199365730102
RYAN,solar,4,1793,0.006993006993006993,1.6094379124341003,0.01125481057646224
SANDERS,industry,11,2730,0.011727078891257996,1.2039728043259361,0.01411908405925938
